dataset,split,index,compound_id
3class_dedup,train,2100,CHEMBL491824
3class_dedup,train,1784,CHEMBL3753620
3class_dedup,train,2417,CHEMBL177274
3class_dedup,train,1230,CHEMBL175609
3class_dedup,train,1908,CHEMBL1957218
3class_dedup,train,1557,CHEMBL3754260
3class_dedup,train,830,CHEMBL2442755
3class_dedup,train,1570,CHEMBL3349549
3class_dedup,train,781,CHEMBL5282309
3class_dedup,train,1840,CHEMBL283085
3class_dedup,train,1207,CHEMBL388604
3class_dedup,train,316,CHEMBL3422052
3class_dedup,train,2358,CHEMBL5431758
3class_dedup,train,1157,CHEMBL4161859
3class_dedup,train,1259,CHEMBL5405593
3class_dedup,train,2069,CHEMBL1094426
3class_dedup,train,1325,CHEMBL24115
3class_dedup,train,2781,CHEMBL4176982
3class_dedup,train,1069,CHEMBL2235951
3class_dedup,train,15,CHEMBL366773
3class_dedup,train,689,CHEMBL1630278
3class_dedup,train,2577,CHEMBL166974
3class_dedup,train,662,CHEMBL174407
3class_dedup,train,453,CHEMBL3422030
3class_dedup,train,968,CHEMBL1171818
3class_dedup,train,2454,CHEMBL4474808
3class_dedup,train,1550,CHEMBL5275153
3class_dedup,train,479,CHEMBL583310
3class_dedup,train,87,CHEMBL5438618
3class_dedup,train,53,CHEMBL177468
3class_dedup,train,1351,CHEMBL426541
3class_dedup,train,1531,CHEMBL40432
3class_dedup,train,1698,CHEMBL3753778
3class_dedup,train,891,CHEMBL1915152
3class_dedup,train,2954,CHEMBL5398199
3class_dedup,train,1962,CHEMBL137001
3class_dedup,train,1929,CHEMBL481092
3class_dedup,train,1660,CHEMBL1627841
3class_dedup,train,2649,CHEMBL3105527
3class_dedup,train,1404,CHEMBL5286895
3class_dedup,train,68,CHEMBL53290
3class_dedup,train,537,CHEMBL1825028
3class_dedup,train,2852,CHEMBL1688894
3class_dedup,train,1187,CHEMBL190848
3class_dedup,train,1823,CHEMBL586557
3class_dedup,train,2309,CHEMBL3622057
3class_dedup,train,2352,CHEMBL226789
3class_dedup,train,401,CHEMBL454705
3class_dedup,train,1054,CHEMBL4553272
3class_dedup,train,2075,CHEMBL5440818
3class_dedup,train,551,CHEMBL3754366
3class_dedup,train,1159,CHEMBL4531367
3class_dedup,train,1322,CHEMBL175791
3class_dedup,train,2314,CHEMBL5404624
3class_dedup,train,1217,CHEMBL3105526
3class_dedup,train,427,CHEMBL5274335
3class_dedup,train,2841,CHEMBL1688913
3class_dedup,train,246,CHEMBL1172842
3class_dedup,train,274,CHEMBL2163638
3class_dedup,train,418,CHEMBL2179110
3class_dedup,train,2442,CHEMBL598629
3class_dedup,train,1113,CHEMBL464472
3class_dedup,train,1876,CHEMBL175550
3class_dedup,train,2645,CHEMBL91818
3class_dedup,train,1648,CHEMBL5289821
3class_dedup,train,2409,CHEMBL479559
3class_dedup,train,2985,CHEMBL2299369
3class_dedup,train,757,CHEMBL5184004
3class_dedup,train,765,CHEMBL306022
3class_dedup,train,1723,CHEMBL5287480
3class_dedup,train,2360,CHEMBL5436006
3class_dedup,train,709,CHEMBL4105495
3class_dedup,train,2980,CHEMBL23485
3class_dedup,train,1323,CHEMBL23334
3class_dedup,train,2413,CHEMBL3099695
3class_dedup,train,1515,CHEMBL3754696
3class_dedup,train,1002,CHEMBL1784803
3class_dedup,train,2961,CHEMBL279940
3class_dedup,train,329,CHEMBL1093458
3class_dedup,train,1387,CHEMBL73367
3class_dedup,train,1321,CHEMBL506858
3class_dedup,train,439,CHEMBL5082245
3class_dedup,train,687,CHEMBL25695
3class_dedup,train,695,CHEMBL488513
3class_dedup,train,1808,CHEMBL1956186
3class_dedup,train,354,CHEMBL38510
3class_dedup,train,351,CHEMBL105044
3class_dedup,train,2568,CHEMBL92488
3class_dedup,train,1805,CHEMBL3415173
3class_dedup,train,3067,CHEMBL440930
3class_dedup,train,2374,CHEMBL5413431
3class_dedup,train,2927,CHEMBL4227126
3class_dedup,train,2654,CHEMBL169664
3class_dedup,train,1359,CHEMBL223162
3class_dedup,train,41,CHEMBL381194
3class_dedup,train,1173,CHEMBL5270644
3class_dedup,train,2267,CHEMBL598223
3class_dedup,train,988,CHEMBL463454
3class_dedup,train,2763,CHEMBL4536893
3class_dedup,train,2113,CHEMBL364956
3class_dedup,train,1237,CHEMBL88233
3class_dedup,train,877,CHEMBL368732
3class_dedup,train,1591,CHEMBL5275714
3class_dedup,train,1482,CHEMBL3751946
3class_dedup,train,2459,CHEMBL1171091
3class_dedup,train,2323,CHEMBL5412425
3class_dedup,train,2295,CHEMBL5402457
3class_dedup,train,1057,CHEMBL4517937
3class_dedup,train,1222,CHEMBL66867
3class_dedup,train,1717,CHEMBL5278675
3class_dedup,train,837,CHEMBL41761
3class_dedup,train,544,CHEMBL91363
3class_dedup,train,1462,CHEMBL3752285
3class_dedup,train,2564,CHEMBL424203
3class_dedup,train,2812,CHEMBL421829
3class_dedup,train,1007,CHEMBL299613
3class_dedup,train,1042,CHEMBL1957213
3class_dedup,train,2130,CHEMBL5397541
3class_dedup,train,699,CHEMBL1824756
3class_dedup,train,404,CHEMBL3753352
3class_dedup,train,1526,CHEMBL5271543
3class_dedup,train,547,CHEMBL5430760
3class_dedup,train,2891,CHEMBL135633
3class_dedup,train,1330,CHEMBL66673
3class_dedup,train,27,CHEMBL5271071
3class_dedup,train,1041,CHEMBL4224993
3class_dedup,train,1221,CHEMBL442262
3class_dedup,train,313,CHEMBL2312950
3class_dedup,train,557,CHEMBL338746
3class_dedup,train,403,CHEMBL3754183
3class_dedup,train,1998,CHEMBL1424243
3class_dedup,train,2804,CHEMBL376786
3class_dedup,train,1050,CHEMBL389925
3class_dedup,train,368,CHEMBL334391
3class_dedup,train,2630,CHEMBL4174670
3class_dedup,train,761,CHEMBL349514
3class_dedup,train,462,CHEMBL3422037
3class_dedup,train,1875,CHEMBL5430016
3class_dedup,train,96,CHEMBL1099308
3class_dedup,train,2935,CHEMBL4778401
3class_dedup,train,409,CHEMBL583076
3class_dedup,train,2437,CHEMBL3422042
3class_dedup,train,101,CHEMBL3407538
3class_dedup,train,121,CHEMBL4874928
3class_dedup,train,1120,CHEMBL28290
3class_dedup,train,2896,CHEMBL5410623
3class_dedup,train,2268,CHEMBL598212
3class_dedup,train,1406,CHEMBL451532
3class_dedup,train,2157,CHEMBL598627
3class_dedup,train,2327,CHEMBL3622065
3class_dedup,train,916,CHEMBL390731
3class_dedup,train,159,CHEMBL5288111
3class_dedup,train,809,CHEMBL5436084
3class_dedup,train,1107,CHEMBL1162951
3class_dedup,train,2631,CHEMBL4168266
3class_dedup,train,922,CHEMBL291279
3class_dedup,train,2259,CHEMBL324326
3class_dedup,train,1900,CHEMBL489187
3class_dedup,train,836,CHEMBL39423
3class_dedup,train,700,CHEMBL1825025
3class_dedup,train,362,CHEMBL421491
3class_dedup,train,1538,CHEMBL3754538
3class_dedup,train,1714,CHEMBL5291408
3class_dedup,train,800,CHEMBL371663
3class_dedup,train,1027,CHEMBL187068
3class_dedup,train,633,CHEMBL150999
3class_dedup,train,1558,CHEMBL3754473
3class_dedup,train,2210,CHEMBL4167841
3class_dedup,train,828,CHEMBL115899
3class_dedup,train,2543,CHEMBL1088570
3class_dedup,train,214,CHEMBL3622070
3class_dedup,train,1543,CHEMBL5288515
3class_dedup,train,2589,CHEMBL5412410
3class_dedup,train,1087,CHEMBL202020
3class_dedup,train,42,CHEMBL491010
3class_dedup,train,925,CHEMBL2179107
3class_dedup,train,2684,CHEMBL1784789
3class_dedup,train,902,CHEMBL2331704
3class_dedup,train,2489,CHEMBL4448018
3class_dedup,train,850,CHEMBL5430347
3class_dedup,train,2389,CHEMBL5421908
3class_dedup,train,2620,CHEMBL2312960
3class_dedup,train,2588,CHEMBL388959
3class_dedup,train,2396,CHEMBL1728910
3class_dedup,train,776,CHEMBL74339
3class_dedup,train,124,CHEMBL2179109
3class_dedup,train,1597,CHEMBL3752871
3class_dedup,train,640,CHEMBL151207
3class_dedup,train,2786,CHEMBL185950
3class_dedup,train,645,CHEMBL8417
3class_dedup,train,2233,CHEMBL205177
3class_dedup,train,2441,CHEMBL3422039
3class_dedup,train,260,CHEMBL457263
3class_dedup,train,1851,CHEMBL5423512
3class_dedup,train,1088,CHEMBL5411393
3class_dedup,train,2001,CHEMBL193652
3class_dedup,train,1003,CHEMBL419619
3class_dedup,train,2215,CHEMBL223452
3class_dedup,train,1904,CHEMBL3914106
3class_dedup,train,2673,CHEMBL2430510
3class_dedup,train,734,CHEMBL423613
3class_dedup,train,1185,CHEMBL185809
3class_dedup,train,115,CHEMBL4514728
3class_dedup,train,174,CHEMBL5282019
3class_dedup,train,721,CHEMBL288804
3class_dedup,train,2045,CHEMBL5436915
3class_dedup,train,2095,CHEMBL5423518
3class_dedup,train,2168,CHEMBL592376
3class_dedup,train,356,CHEMBL262723
3class_dedup,train,1163,CHEMBL5283707
3class_dedup,train,468,CHEMBL3754546
3class_dedup,train,1049,CHEMBL497614
3class_dedup,train,762,CHEMBL165218
3class_dedup,train,2895,CHEMBL29904
3class_dedup,train,1704,CHEMBL5288188
3class_dedup,train,1372,CHEMBL353571
3class_dedup,train,2721,CHEMBL5436925
3class_dedup,train,1043,CHEMBL1939522
3class_dedup,train,325,CHEMBL3422031
3class_dedup,train,1887,CHEMBL5404404
3class_dedup,train,132,CHEMBL3916057
3class_dedup,train,822,CHEMBL5414198
3class_dedup,train,2916,CHEMBL5410534
3class_dedup,train,54,CHEMBL364080
3class_dedup,train,2893,CHEMBL137589
3class_dedup,train,1795,CHEMBL2058268
3class_dedup,train,2478,CHEMBL287574
3class_dedup,train,1138,CHEMBL1825036
3class_dedup,train,1990,CHEMBL317581
3class_dedup,train,2950,CHEMBL453448
3class_dedup,train,1693,CHEMBL5270920
3class_dedup,train,2015,CHEMBL1939524
3class_dedup,train,1252,CHEMBL229635
3class_dedup,train,2277,CHEMBL589974
3class_dedup,train,60,CHEMBL55083
3class_dedup,train,347,CHEMBL227113
3class_dedup,train,1924,CHEMBL3415154
3class_dedup,train,1013,CHEMBL3264679
3class_dedup,train,705,CHEMBL4100188
3class_dedup,train,1208,CHEMBL5421164
3class_dedup,train,1871,CHEMBL4449929
3class_dedup,train,3065,CHEMBL1957214
3class_dedup,train,1228,CHEMBL328217
3class_dedup,train,2101,CHEMBL491213
3class_dedup,train,1438,CHEMBL169
3class_dedup,train,2225,CHEMBL1825022
3class_dedup,train,2614,CHEMBL2312954
3class_dedup,train,636,CHEMBL151038
3class_dedup,train,228,CHEMBL491825
3class_dedup,train,2857,CHEMBL1688911
3class_dedup,train,2983,CHEMBL4227385
3class_dedup,train,1685,CHEMBL5290731
3class_dedup,train,2761,CHEMBL4514474
3class_dedup,train,452,CHEMBL5417020
3class_dedup,train,149,CHEMBL272456
3class_dedup,train,1296,CHEMBL2420675
3class_dedup,train,1647,CHEMBL3349856
3class_dedup,train,2999,CHEMBL4225521
3class_dedup,train,582,CHEMBL5273362
3class_dedup,train,1083,CHEMBL1784800
3class_dedup,train,1812,CHEMBL492763
3class_dedup,train,2821,CHEMBL1083354
3class_dedup,train,2380,CHEMBL5398997
3class_dedup,train,1052,CHEMBL388375
3class_dedup,train,1554,CHEMBL5290960
3class_dedup,train,780,CHEMBL5438005
3class_dedup,train,48,CHEMBL193555
3class_dedup,train,1758,CHEMBL5274867
3class_dedup,train,1596,CHEMBL5291270
3class_dedup,train,152,CHEMBL1630264
3class_dedup,train,1818,CHEMBL1303900
3class_dedup,train,495,CHEMBL3752011
3class_dedup,train,1919,CHEMBL3415170
3class_dedup,train,556,CHEMBL331522
3class_dedup,train,2491,CHEMBL518414
3class_dedup,train,1922,CHEMBL2331699
3class_dedup,train,1612,CHEMBL5284841
3class_dedup,train,2567,CHEMBL10026
3class_dedup,train,2341,CHEMBL108425
3class_dedup,train,2364,CHEMBL5395694
3class_dedup,train,85,CHEMBL5421931
3class_dedup,train,464,CHEMBL488
3class_dedup,train,1836,CHEMBL65328
3class_dedup,train,1915,CHEMBL4080256
3class_dedup,train,937,CHEMBL457262
3class_dedup,train,622,CHEMBL356594
3class_dedup,train,305,CHEMBL1784795
3class_dedup,train,941,CHEMBL3134111
3class_dedup,train,398,CHEMBL1097371
3class_dedup,train,86,CHEMBL5419141
3class_dedup,train,1143,CHEMBL4868867
3class_dedup,train,1271,CHEMBL223717
3class_dedup,train,392,CHEMBL439950
3class_dedup,train,2904,CHEMBL286965
3class_dedup,train,2072,CHEMBL5434818
3class_dedup,train,3,CHEMBL1957212
3class_dedup,train,2969,CHEMBL2420674
3class_dedup,train,2562,CHEMBL28689
3class_dedup,train,739,CHEMBL5278107
3class_dedup,train,2282,CHEMBL5440379
3class_dedup,train,2448,CHEMBL5413153
3class_dedup,train,1651,CHEMBL2431526
3class_dedup,train,581,CHEMBL266532
3class_dedup,train,257,CHEMBL260553
3class_dedup,train,2476,CHEMBL281947
3class_dedup,train,953,CHEMBL463638
3class_dedup,train,696,CHEMBL444844
3class_dedup,train,2995,CHEMBL428780
3class_dedup,train,2166,CHEMBL609332
3class_dedup,train,597,CHEMBL440832
3class_dedup,train,2708,CHEMBL5412790
3class_dedup,train,2880,CHEMBL223607
3class_dedup,train,1439,CHEMBL3923127
3class_dedup,train,1358,CHEMBL223108
3class_dedup,train,249,CHEMBL458187
3class_dedup,train,474,CHEMBL2179111
3class_dedup,train,2018,CHEMBL489188
3class_dedup,train,1081,CHEMBL5278229
3class_dedup,train,2232,CHEMBL479366
3class_dedup,train,1858,CHEMBL4228236
3class_dedup,train,1261,CHEMBL10137
3class_dedup,train,90,CHEMBL486853
3class_dedup,train,2497,CHEMBL276473
3class_dedup,train,1156,CHEMBL4165064
3class_dedup,train,2662,CHEMBL3105522
3class_dedup,train,1455,CHEMBL3407539
3class_dedup,train,67,CHEMBL5287070
3class_dedup,train,568,CHEMBL1824744
3class_dedup,train,1045,CHEMBL2336863
3class_dedup,train,744,CHEMBL5278979
3class_dedup,train,680,CHEMBL5290211
3class_dedup,train,575,CHEMBL202452
3class_dedup,train,1966,CHEMBL422093
3class_dedup,train,2431,CHEMBL4564168
3class_dedup,train,465,CHEMBL39782
3class_dedup,train,889,CHEMBL3752191
3class_dedup,train,3005,CHEMBL415952
3class_dedup,train,259,CHEMBL465880
3class_dedup,train,175,CHEMBL3754729
3class_dedup,train,1687,CHEMBL254328
3class_dedup,train,2104,CHEMBL377770
3class_dedup,train,1905,CHEMBL3313969
3class_dedup,train,1567,CHEMBL3623213
3class_dedup,train,2962,CHEMBL304222
3class_dedup,train,2739,CHEMBL3421769
3class_dedup,train,791,CHEMBL124230
3class_dedup,train,3061,CHEMBL301608
3class_dedup,train,1412,CHEMBL5425135
3class_dedup,train,1716,CHEMBL5268672
3class_dedup,train,1147,CHEMBL1784801
3class_dedup,train,2650,CHEMBL22485
3class_dedup,train,2112,CHEMBL179144
3class_dedup,train,686,CHEMBL69891
3class_dedup,train,373,CHEMBL440691
3class_dedup,train,758,CHEMBL4126284
3class_dedup,train,153,CHEMBL5280814
3class_dedup,train,1062,CHEMBL1173067
3class_dedup,train,955,CHEMBL324290
3class_dedup,train,2209,CHEMBL4167430
3class_dedup,train,1728,CHEMBL2282053
3class_dedup,train,1511,CHEMBL164821
3class_dedup,train,682,CHEMBL5268211
3class_dedup,train,1639,CHEMBL1630261
3class_dedup,train,2656,CHEMBL168762
3class_dedup,train,2565,CHEMBL168636
3class_dedup,train,1757,CHEMBL5283592
3class_dedup,train,2537,CHEMBL270301
3class_dedup,train,1461,CHEMBL2311178
3class_dedup,train,3066,CHEMBL1939366
3class_dedup,train,2906,CHEMBL282325
3class_dedup,train,1243,CHEMBL175979
3class_dedup,train,1381,CHEMBL134748
3class_dedup,train,2533,CHEMBL273049
3class_dedup,train,1708,CHEMBL5268650
3class_dedup,train,2571,CHEMBL313774
3class_dedup,train,1097,CHEMBL135063
3class_dedup,train,2445,CHEMBL479928
3class_dedup,train,2734,CHEMBL5417830
3class_dedup,train,2160,CHEMBL607855
3class_dedup,train,1720,CHEMBL5269737
3class_dedup,train,1429,CHEMBL3752447
3class_dedup,train,3000,CHEMBL1601919
3class_dedup,train,221,CHEMBL102884
3class_dedup,train,3030,CHEMBL1825018
3class_dedup,train,2867,CHEMBL224228
3class_dedup,train,1284,CHEMBL382902
3class_dedup,train,2635,CHEMBL463453
3class_dedup,train,1656,CHEMBL5287841
3class_dedup,train,829,CHEMBL2442765
3class_dedup,train,2256,CHEMBL1825032
3class_dedup,train,2780,CHEMBL4162572
3class_dedup,train,2909,CHEMBL135709
3class_dedup,train,852,CHEMBL5427905
3class_dedup,train,1632,CHEMBL1630263
3class_dedup,train,629,CHEMBL151037
3class_dedup,train,1711,CHEMBL5280069
3class_dedup,train,871,CHEMBL376303
3class_dedup,train,1418,CHEMBL274878
3class_dedup,train,207,CHEMBL604716
3class_dedup,train,770,CHEMBL5281516
3class_dedup,train,562,CHEMBL314125
3class_dedup,train,484,CHEMBL3753803
3class_dedup,train,2201,CHEMBL5421626
3class_dedup,train,1093,CHEMBL5185187
3class_dedup,train,1916,CHEMBL4098297
3class_dedup,train,1785,CHEMBL5291212
3class_dedup,train,2108,CHEMBL363849
3class_dedup,train,367,CHEMBL308829
3class_dedup,train,206,CHEMBL605418
3class_dedup,train,1675,CHEMBL1405
3class_dedup,train,2222,CHEMBL29482
3class_dedup,train,1153,CHEMBL1784809
3class_dedup,train,2134,CHEMBL5393946
3class_dedup,train,1983,CHEMBL490194
3class_dedup,train,2597,CHEMBL97542
3class_dedup,train,2692,CHEMBL4159101
3class_dedup,train,1542,CHEMBL5268215
3class_dedup,train,2699,CHEMBL2430508
3class_dedup,train,644,CHEMBL3245348
3class_dedup,train,1800,CHEMBL5195433
3class_dedup,train,113,CHEMBL4575994
3class_dedup,train,1927,CHEMBL468419
3class_dedup,train,1264,CHEMBL185165
3class_dedup,train,2531,CHEMBL260955
3class_dedup,train,487,CHEMBL2179112
3class_dedup,train,1198,CHEMBL523231
3class_dedup,train,1436,CHEMBL487887
3class_dedup,train,112,CHEMBL3818338
3class_dedup,train,197,CHEMBL3415168
3class_dedup,train,2798,CHEMBL213587
3class_dedup,train,2470,CHEMBL305483
3class_dedup,train,821,CHEMBL1997104
3class_dedup,train,2283,CHEMBL5409338
3class_dedup,train,909,CHEMBL5279329
3class_dedup,train,388,CHEMBL71612
3class_dedup,train,673,CHEMBL488848
3class_dedup,train,2082,CHEMBL5412224
3class_dedup,train,1902,CHEMBL490795
3class_dedup,train,1268,CHEMBL1165711
3class_dedup,train,2834,CHEMBL276915
3class_dedup,train,268,CHEMBL389924
3class_dedup,train,1154,CHEMBL4173619
3class_dedup,train,2388,CHEMBL5435398
3class_dedup,train,2666,CHEMBL2011177
3class_dedup,train,2840,CHEMBL1688912
3class_dedup,train,560,CHEMBL5425696
3class_dedup,train,1833,CHEMBL2336857
3class_dedup,train,2836,CHEMBL1688917
3class_dedup,train,2271,CHEMBL599864
3class_dedup,train,1291,CHEMBL2336851
3class_dedup,train,22,CHEMBL5395094
3class_dedup,train,2054,CHEMBL3415160
3class_dedup,train,1423,CHEMBL5417558
3class_dedup,train,1249,CHEMBL3401429
3class_dedup,train,120,CHEMBL3753920
3class_dedup,train,1589,CHEMBL5273350
3class_dedup,train,2640,CHEMBL2011188
3class_dedup,train,2774,CHEMBL469266
3class_dedup,train,2507,CHEMBL491692
3class_dedup,train,1341,CHEMBL3415166
3class_dedup,train,1308,CHEMBL4228753
3class_dedup,train,807,CHEMBL5438740
3class_dedup,train,2315,CHEMBL5417335
3class_dedup,train,906,CHEMBL5271912
3class_dedup,train,507,CHEMBL288712
3class_dedup,train,2313,CHEMBL5401648
3class_dedup,train,2384,CHEMBL390078
3class_dedup,train,2172,CHEMBL1939548
3class_dedup,train,2308,CHEMBL3622054
3class_dedup,train,429,CHEMBL5179009
3class_dedup,train,2797,CHEMBL213588
3class_dedup,train,2509,CHEMBL1784811
3class_dedup,train,1892,CHEMBL5403263
3class_dedup,train,1819,CHEMBL2442754
3class_dedup,train,2287,CHEMBL5425230
3class_dedup,train,2081,CHEMBL5417761
3class_dedup,train,1326,CHEMBL283782
3class_dedup,train,2777,CHEMBL4575939
3class_dedup,train,65,CHEMBL5276018
3class_dedup,train,2029,CHEMBL111868
3class_dedup,train,748,CHEMBL5270986
3class_dedup,train,30,CHEMBL109211
3class_dedup,train,1935,CHEMBL4172433
3class_dedup,train,2217,CHEMBL1824746
3class_dedup,train,900,CHEMBL3805021
3class_dedup,train,1026,CHEMBL361872
3class_dedup,train,1737,CHEMBL5273506
3class_dedup,train,2335,CHEMBL5404820
3class_dedup,train,2917,CHEMBL5394424
3class_dedup,train,1203,CHEMBL4160335
3class_dedup,train,573,CHEMBL37321
3class_dedup,train,788,CHEMBL314991
3class_dedup,train,363,CHEMBL335408
3class_dedup,train,3016,CHEMBL491222
3class_dedup,train,1883,CHEMBL2336864
3class_dedup,train,2881,CHEMBL157925
3class_dedup,train,1123,CHEMBL1688898
3class_dedup,train,663,CHEMBL5422087
3class_dedup,train,348,CHEMBL1784813
3class_dedup,train,2514,CHEMBL105289
3class_dedup,train,1764,CHEMBL5271982
3class_dedup,train,936,CHEMBL5290922
3class_dedup,train,552,CHEMBL73368
3class_dedup,train,577,CHEMBL266350
3class_dedup,train,1432,CHEMBL3753403
3class_dedup,train,2297,CHEMBL5399449
3class_dedup,train,864,CHEMBL204183
3class_dedup,train,397,CHEMBL206283
3class_dedup,train,216,CHEMBL1784810
3class_dedup,train,3012,CHEMBL376371
3class_dedup,train,1128,CHEMBL2333329
3class_dedup,train,2133,CHEMBL5402711
3class_dedup,train,2052,CHEMBL3415153
3class_dedup,train,142,CHEMBL328863
3class_dedup,train,2148,CHEMBL4743255
3class_dedup,train,2399,CHEMBL3806282
3class_dedup,train,610,CHEMBL5425965
3class_dedup,train,2490,CHEMBL355681
3class_dedup,train,1561,CHEMBL2282047
3class_dedup,train,3057,CHEMBL301106
3class_dedup,train,2605,CHEMBL2165325
3class_dedup,train,851,CHEMBL1688909
3class_dedup,train,1106,CHEMBL229908
3class_dedup,train,1682,CHEMBL5285390
3class_dedup,train,559,CHEMBL28173
3class_dedup,train,61,CHEMBL57513
3class_dedup,train,2558,CHEMBL3415163
3class_dedup,train,1434,CHEMBL264924
3class_dedup,train,1665,CHEMBL5283138
3class_dedup,train,1168,CHEMBL5266995
3class_dedup,train,1402,CHEMBL3752414
3class_dedup,train,1933,CHEMBL4164126
3class_dedup,train,47,CHEMBL179149
3class_dedup,train,1631,CHEMBL5266626
3class_dedup,train,2596,CHEMBL404225
3class_dedup,train,2071,CHEMBL294360
3class_dedup,train,2901,CHEMBL26207
3class_dedup,train,2053,CHEMBL5426314
3class_dedup,train,2652,CHEMBL387518
3class_dedup,train,978,CHEMBL317221
3class_dedup,train,1105,CHEMBL229789
3class_dedup,train,588,CHEMBL1825026
3class_dedup,train,1386,CHEMBL8315
3class_dedup,train,1338,CHEMBL521600
3class_dedup,train,1275,CHEMBL197576
3class_dedup,train,350,CHEMBL3084924
3class_dedup,train,5,CHEMBL436369
3class_dedup,train,1797,CHEMBL3623215
3class_dedup,train,2410,CHEMBL225079
3class_dedup,train,661,CHEMBL27698
3class_dedup,train,994,CHEMBL2011184
3class_dedup,train,676,CHEMBL282673
3class_dedup,train,338,CHEMBL4211193
3class_dedup,train,1680,CHEMBL3753971
3class_dedup,train,1255,CHEMBL5418934
3class_dedup,train,1091,CHEMBL522733
